,date,volume,open,close,high,low,adjclose,open_50SMA,open_200SMA,open_12EMA,open_26EMA,MACD,MACD_signal_line,stochastic_oscillator,so_3SMA,RSI_EMA,RSI_SMA,upper_band,middle_band,lower_band
8595,1984-10-01,24444000,0.4464285671710968,0.4375,0.4464285671710968,0.4375,0.01975879818201065,0.4858035731315613,0.4852455370128155,0.4718426938829646,0.4797318608010451,-0.007889166918080448,-0.00365647668754587,0.0,0.0,19.288319246976357,35.555556214885726,0.5107387930171006,0.4783482179045677,0.4459576427920349
8594,1984-10-02,29562400,0.4419642984867096,0.4419642984867096,0.4575892984867096,0.4419642984867096,0.019960422068834305,0.4855803591012955,0.48527901917696,0.46724601766815616,0.4769342635925758,-0.009688245924419636,-0.004862830534920624,0.0,0.0,17.52353582955587,31.111130231685976,0.513007443807791,0.4767857179045677,0.4405639920013444
8593,1984-10-03,30105600,0.4486607015132904,0.4486607015132904,0.4553571343421936,0.4486607015132904,0.020262852311134342,0.4855803591012955,0.4853125011920929,0.46438673825971527,0.4748399256607769,-0.010453187401061603,-0.00598090190814882,9.677381842989655,3.2257939476631514,28.798727871925692,27.90696591283806,0.5140003679807892,0.4757812529802322,0.43756213797967525
8592,1984-10-04,31371200,0.453125,0.453125,0.4575892984867096,0.453125,0.020464466884732246,0.4850892877578735,0.48543526902794837,0.462654163142836,0.4732314126488675,-0.010577249506031505,-0.006900171427725359,16.129012807476116,8.60213155015519,35.57382899058804,29.545459372937543,0.5144434703698622,0.47500000298023226,0.4355565355906023
8591,1984-10-05,24393600,0.453125,0.4441964328289032,0.453125,0.4419642984867096,0.02006123401224613,0.4845982164144516,0.4856138405203819,0.4611881380439381,0.47174204874895137,-0.01055391070501327,-0.0076309192831829405,16.129012807476116,13.978469152647229,35.57382899058804,13.888874466035048,0.5146355153606391,0.4739955380558968,0.4333555607511544
8590,1984-10-08,11743200,0.4441964328289032,0.4441964328289032,0.4464285671710968,0.4441964328289032,0.02006123401224613,0.4837500023841858,0.48566964417696,0.45857402954931736,0.4697016327548737,-0.011127603205556336,-0.008330256067657622,4.347810943540803,12.201945519497611,28.382580891958398,12.499987483022807,0.515318004284483,0.47254464477300645,0.42977128526152986
8589,1984-10-09,31315200,0.4441964328289032,0.4397321343421936,0.4464285671710968,0.4397321343421936,0.019859625026583668,0.48294643104076385,0.48568080484867093,0.4563620915923306,0.4678123586862833,-0.011450267093952693,-0.008954258272916637,5.263139402431509,8.579987717816076,28.382580891958398,15.62498956918219,0.515554460868425,0.47098214477300643,0.4264098286775878
8588,1984-10-10,91212800,0.4397321343421936,0.4263392984867096,0.4397321343421936,0.4263392984867096,0.01925475522875786,0.48263393104076385,0.48568080484867093,0.45380363663077106,0.4657323420682025,-0.011928705437431464,-0.009549147705819603,0.0,3.203650115324038,25.016206736553997,16.66665183172907,0.5154329604685927,0.4689732164144516,0.42251347236031056
8587,1984-10-11,45690400,0.4263392984867096,0.4241071343421936,0.4375,0.4241071343421936,0.01915394514799118,0.4820535743236542,0.48560267984867095,0.449578353839377,0.4628143388399438,-0.013235985000566775,-0.010286515164769038,0.0,1.754379800810437,17.73493392787998,13.888879617050847,0.5146677524267608,0.46573660969734193,0.41680546696792303
8586,1984-10-12,66449600,0.4241071343421936,0.40625,0.4263392984867096,0.4017857015132904,0.01834746263921261,0.48160714566707613,0.48549107268452646,0.44565970468596416,0.4599471385067771,-0.014287433820812934,-0.011086698895977819,0.0,0.0,16.794856486289746,14.28570338657508,0.5127615710055612,0.4622767880558968,0.4117920051062324
8585,1984-10-15,60816000,0.4285714328289032,0.4285714328289032,0.4330357015132904,0.4285714328289032,0.019355567172169685,0.48156250298023223,0.48545759052038195,0.44303073978487784,0.4576230121602679,-0.01459227237539007,-0.01178781359186027,10.52634167868296,3.5087805595609205,25.863477832198328,20.588232984180124,0.505189856341049,0.45814732313156126,0.4111047899220736
8584,1984-10-16,29506400,0.4285714328289032,0.4263392984867096,0.4308035671710968,0.4263392984867096,0.01925475522875786,0.4803571456670761,0.4854241083562374,0.4408062310224202,0.45547104332090754,-0.014664812298487317,-0.012363213333185682,12.500031292427316,7.675457657036692,25.863477832198328,22.58064377196257,0.4956554219658193,0.4540178582072258,0.4123802944486323
8583,1984-10-17,39160800,0.4441964328289032,0.4441964328289032,0.4464285671710968,0.4441964328289032,0.02006123401224613,0.47879464626312257,0.4853459833562374,0.4413278005311099,0.4546358869881665,-0.013308086457056556,-0.012552187957959858,56.250015646213654,26.425462872441244,50.83365539756862,39.99999999999999,0.4890283591694257,0.4515625014901161,0.4140966438108065
8582,1984-10-18,61790400,0.4575892984867096,0.4575892984867096,0.4598214328289032,0.4575892984867096,0.020666103810071945,0.4773660749197006,0.4851450905203819,0.443829569447356,0.45485465821028076,-0.01102508876292474,-0.012246768118952837,100.0,56.25001564621359,63.119130717920044,48.78049257041256,0.4845323938536056,0.4502232164144516,0.41591403897529766
8581,1984-10-19,81530400,0.4575892984867096,0.4575892984867096,0.4888392984867096,0.4553571343421936,0.020666103810071945,0.4763392889499664,0.48491071566939353,0.4459464508380258,0.45505722415668287,-0.009110773318657062,-0.011619569158893683,100.0,85.41667188207116,63.119130717920044,57.14286804199219,0.4794689621506145,0.44888393133878707,0.4182989005269596
8580,1984-10-22,28688800,0.4575892984867096,0.453125,0.4642857015132904,0.453125,0.020464466884732246,0.4748660749197006,0.48472098365426064,0.44773765816859257,0.4552447852181663,-0.007507127049573736,-0.010797080737029695,100.0,99.99999999999993,63.119130717920044,60.606058154006,0.4750348461188323,0.44776786118745804,0.4205008762560838
8579,1984-10-23,46608800,0.4642857015132904,0.4642857015132904,0.46875,0.4642857015132904,0.020968522876501083,0.47397321701049805,0.4846986621618271,0.45028351099085373,0.4559144827215088,-0.005630971730655077,-0.009763858935754773,100.0,99.99999999999993,69.05777571516586,60.606058154006,0.4730851434979105,0.4473214313387871,0.4215577191796637
8578,1984-10-24,41753600,0.46875,0.46875,0.4732142984867096,0.46875,0.02117014303803444,0.4726339316368103,0.4845758943259716,0.4531245092999532,0.4568652617791748,-0.0037407524792216207,-0.008559237644448143,100.0,99.99999999999993,72.46800405825209,60.606058154006,0.47356361481410564,0.44743303805589674,0.42130246129768784
8577,1984-10-25,39541600,0.46875,0.4508928656578064,0.46875,0.4508928656578064,0.020363667979836464,0.4717410743236542,0.4844196443259716,0.4555284309461142,0.4577456127584952,-0.002217181812380953,-0.007290826478034705,100.0,99.99999999999993,72.46800405825209,60.606058154006,0.4751800853549662,0.4478794664144516,0.420578847473937
8576,1984-10-26,28711200,0.4508928656578064,0.4397321343421936,0.4508928656578064,0.4375,0.019859625026583668,0.47080357432365416,0.4841852693259716,0.4548152670556053,0.45723800186214786,-0.002422734806542537,-0.0063172081437362715,60.000026702875765,86.66667556762518,45.66553376584873,54.0540560045929,0.47419818456600793,0.44743303805589674,0.42066789154578554
8575,1984-10-29,12661600,0.4419642984867096,0.4419642984867096,0.4441964328289032,0.4419642984867096,0.019960422068834305,0.4695982176065445,0.48396205514669416,0.45283819496808286,0.4561066164269302,-0.003268421458847315,-0.0057074508067584805,40.00004005431365,66.66668891906306,37.63509231457201,48.78049257041256,0.47408448001759596,0.4472098246216774,0.42033516922575886
8574,1984-10-30,18648000,0.4464285671710968,0.4464285671710968,0.4508928656578064,0.4464285671710968,0.020162040367722508,0.4687053602933884,0.4837053586542606,0.4518520983839312,0.4553897238894611,-0.0035376255055298844,-0.005273485746512762,50.0,50.0000222523964,43.37944942986727,53.6585397623899,0.47419818456600793,0.44743303805589674,0.42066789154578554
8573,1984-10-31,15058400,0.4464285671710968,0.4441964328289032,0.4508928656578064,0.4441964328289032,0.02006123401224613,0.4678571456670761,0.48338169783353807,0.45101770896657206,0.4547259345029156,-0.0037082255363435346,-0.004960433704478916,50.0,46.66668001810447,43.37944942986727,62.85713195800781,0.47408363860602504,0.4473214313387871,0.42055922407154916
8572,1984-11-01,11760000,0.4464285671710968,0.4464285671710968,0.4508928656578064,0.4464285671710968,0.020162040367722508,0.4666071450710297,0.4830468763411045,0.4503116871518835,0.45411131470055865,-0.003799627548675133,-0.00472827247331816,44.44442796118291,48.14814265372757,43.37944942986727,64.70588928275649,0.4736102969788599,0.44698660969734194,0.42036292241582396
8571,1984-11-02,6921600,0.4464285671710968,0.4441964328289032,0.4486607015132904,0.4419642984867096,0.02006123401224613,0.4655357164144516,0.482689733505249,0.44971428407791636,0.4535422222909689,-0.0038279382130525508,-0.004548205621265038,44.44442796118291,46.29628530745521,43.37944942986727,62.50000000000001,0.4731184022052699,0.4466517880558968,0.42018517390652366
8570,1984-11-05,26342400,0.4441964328289032,0.4419642984867096,0.453125,0.4419642984867096,0.019960422068834305,0.4643750023841858,0.4823549120128155,0.44886538388576047,0.4528499415900752,-0.003984557704314717,-0.004435476037874974,8.333305517819174,32.40738714672827,40.1055366111093,60.60606673620209,0.4731184022052699,0.4466517880558968,0.42018517390652366
8569,1984-11-06,56330400,0.46875,0.46875,0.4709821343421936,0.46875,0.02117014303803444,0.46370535969734195,0.4821205370128155,0.45192455559564343,0.4540277236945141,-0.002103168098870678,-0.003969014450074115,100.0,50.925911159667294,69.40899893852246,64.86487071648561,0.47608714071669006,0.4478794664144516,0.4196717921122131
8568,1984-11-07,57887200,0.46875,0.4598214328289032,0.4709821343421936,0.4598214328289032,0.020766912028193474,0.4631250023841858,0.4820312513411045,0.45451308550400593,0.45511826268010563,-0.0006051771760997027,-0.0032962469952792324,100.0,69.44443517260633,69.40899893852246,58.064513350374376,0.4787333475555553,0.4493303596973419,0.41992737183912854
8567,1984-11-08,22030400,0.4598214328289032,0.4419642984867096,0.4598214328289032,0.4419642984867096,0.019960422068834305,0.4622321456670761,0.48191964417696,0.4553297543232209,0.4554666456540906,-0.00013689133086969285,-0.002664375862397324,66.66666666666666,88.88888888888881,56.117014983679304,51.42856706891409,0.4786563079066044,0.4510044664144516,0.42335262492229875
8566,1984-11-09,73533600,0.4419642984867096,0.4151785671710968,0.4441964328289032,0.4107142984867096,0.01875070482492447,0.4612500029802322,0.4816629478335381,0.45327353034837303,0.4544664717898402,-0.0011929414414671435,-0.0023700889782112882,0.0,55.555555555555486,38.9180310658582,41.860459339556556,0.47692059738104525,0.4518973246216774,0.4268740518623096
8565,1984-11-12,28313600,0.4308035671710968,0.4308035671710968,0.4330357015132904,0.4308035671710968,0.01945637166500092,0.46022321701049806,0.4814843763411045,0.4498166129364844,0.45271366404030366,-0.0028970511038192703,-0.0024754814033328847,0.0,22.222222222222154,31.873304854682758,33.33333333333333,0.47661051497339674,0.45200893133878706,0.4274073477041774
8564,1984-11-13,31668000,0.4308035671710968,0.4196428656578064,0.4397321343421936,0.4196428656578064,0.018952317535877228,0.45937500238418577,0.48142857268452643,0.4468915289725786,0.4510906939018439,-0.004199164929265309,-0.00282021810851937,0.0,0.0,31.873304854682758,30.232548030273634,0.4762909075594995,0.45212053805589675,0.427950168552294
8563,1984-11-14,26084800,0.4241071343421936,0.4241071343421936,0.4285714328289032,0.4241071343421936,0.01915394514799118,0.4584821450710297,0.48133928686380384,0.44338623749098094,0.44909191171224017,-0.005705674221259227,-0.0033973093310673418,0.0,0.0,27.846743260498982,28.260858207655602,0.47817064747972815,0.45111607313156127,0.4240614987833944
8562,1984-11-15,26650400,0.4241071343421936,0.4241071343421936,0.4285714328289032,0.4241071343421936,0.01915394514799118,0.45758928775787355,0.48126116186380385,0.4404202216219367,0.4472411874626071,-0.006820965840670379,-0.00408204063298795,0.0,0.0,27.846743260498982,34.21051152194521,0.47885120024341454,0.44944196492433547,0.4200327296052564
8561,1984-11-16,41440000,0.4241071343421936,0.4151785671710968,0.4308035671710968,0.4129464328289032,0.01875070482492447,0.45660714447498324,0.48116071537137034,0.4379105158865916,0.44552755389813203,-0.007617038011540456,-0.004789040108698451,0.0,0.0,27.846743260498982,38.23527679310877,0.4789809162659953,0.44776785671710967,0.416554797168224
8560,1984-11-19,58245600,0.4151785671710968,0.390625,0.4174107015132904,0.390625,0.017641784623265266,0.45544642984867095,0.4810491082072258,0.4344132930072847,0.4432794808072405,-0.008866187799955794,-0.00560446964694992,0.0,0.0,22.122444019017408,30.555553495147862,0.4796856243596759,0.445647320151329,0.41160901594298216
8559,1984-11-20,65811200,0.4040178656578064,0.4040178656578064,0.40625,0.4040178656578064,0.01824665442109108,0.454017858505249,0.48099330469965934,0.4297370734150573,0.44037121301839355,-0.010634139603336257,-0.006610403638227188,0.0,0.0,17.063376089519394,26.829269881194946,0.4802116116804808,0.44263392835855486,0.4050562450366289
8558,1984-11-21,44682400,0.4129464328289032,0.4129464328289032,0.4151785671710968,0.4129464328289032,0.018649892881512642,0.4526785731315613,0.4809040190279484,0.42715389794026437,0.43833974781917207,-0.011185849878907694,-0.00752549288636329,13.793098685573538,4.597699561857779,31.519243027331868,33.33333333333333,0.4775433580829694,0.43984375,0.4021441419170306
8557,1984-11-23,34272000,0.4174107015132904,0.4241071343421936,0.4308035671710968,0.4174107015132904,0.01915394514799118,0.451205358505249,0.48091517969965936,0.4256549446438069,0.43678944809281045,-0.011134503449003574,-0.008247294998891347,20.689625008632397,11.494241231401913,37.77629965175808,36.17020309537648,0.47365743734415616,0.43727678507566453,0.4008961328071729
8556,1984-11-26,25160800,0.4285714328289032,0.4285714328289032,0.4285714328289032,0.4285714328289032,0.019355567172169685,0.44991071581840514,0.48094866186380386,0.42610363513382166,0.4361807062214099,-0.010077071087588263,-0.00861325021663073,37.93103289519118,24.137918863132303,50.75553698371694,43.13725387532161,0.4721500233139113,0.43616071343421936,0.4001714035545274
8555,1984-11-27,31852800,0.4397321343421936,0.4397321343421936,0.4441964328289032,0.4397321343421936,0.019859625026583668,0.44848214387893676,0.4809709832072258,0.428200327319725,0.4364437749710976,-0.008243447651372582,-0.008539289703579101,55.17239474229415,37.931017548705846,60.3084911694891,35.55554764358884,0.4719764261363264,0.4360491052269936,0.40012178431766077
8554,1984-11-28,102631200,0.4620535671710968,0.4620535671710968,0.4732142984867096,0.4620535671710968,0.020867718383669853,0.44750000059604644,0.4811160725355148,0.43340851806608993,0.438340796615542,-0.004932278549452052,-0.007817887472753691,100.0,64.36780921249505,72.58250374604793,47.272725065877225,0.4743521681704664,0.43683035522699354,0.3993085422835207
8553,1984-11-29,43719200,0.4620535671710968,0.453125,0.4620535671710968,0.453125,0.020464466884732246,0.44687500059604646,0.48113839387893675,0.4378154486976295,0.4400972981381757,-0.002281849440546213,-0.006710679866312195,100.0,85.05746491409799,72.58250374604793,50.980388563625645,0.47659699611609674,0.43761160522699355,0.39862621433789036
8552,1984-11-30,27176800,0.453125,0.4419642984867096,0.4575892984867096,0.4397321343421936,0.019960422068834305,0.44625000059604647,0.48116071537137034,0.4401707642826096,0.44106231309090344,-0.0008915488082938405,-0.005546853654708524,84.61538856551579,94.87179618850519,62.31962289145819,55.31914349646997,0.4773632889481832,0.4379464268684387,0.3985295647886942
8551,1984-12-03,24500000,0.4419642984867096,0.4352678656578064,0.4441964328289032,0.4352678656578064,0.01965799555182457,0.44540178656578067,0.4811049118638039,0.44044669262170194,0.4411291268239261,-0.0006824342022241359,-0.004573969764211647,65.38463711033684,83.3333418919508,51.763213961354424,55.31915921116249,0.4769880977873226,0.4377232134342194,0.39845832908111617
8550,1984-12-04,30094400,0.4441964328289032,0.4441964328289032,0.453125,0.4441964328289032,0.02006123401224613,0.4446875011920929,0.4810937511920929,0.4410235757305021,0.4413563346761466,-0.0003327589456444957,-0.0037257276004982165,69.23077713103157,73.07693426896132,53.577865482719275,56.25000695387855,0.4769880977873226,0.4377232134342194,0.39845832908111617
8549,1984-12-05,65727200,0.4665178656578064,0.4665178656578064,0.4665178656578064,0.4665178656578064,0.021069340407848358,0.4445535725355148,0.48108259052038194,0.4449457741808566,0.4432201517858992,0.0017256223949574379,-0.0026354576014070855,100.0,78.20513808045605,67.62920855856771,67.27274139657095,0.4765161980342766,0.4376116067171097,0.3987070153999428
8548,1984-12-06,79318400,0.4888392984867096,0.4888392984867096,0.4910714328289032,0.4888392984867096,0.02207743749022484,0.4450000011920929,0.48108259052038194,0.4516986240740648,0.4465993478378111,0.005099276236253725,-0.001088510833874923,100.0,89.74359237701044,76.0083676502431,72.30770684417652,0.48171679136557805,0.43861607164144517,0.3955153519173123
8547,1984-12-07,123631200,0.4888392984867096,0.4866071343421936,0.5066964030265808,0.484375,0.02197662927210331,0.445580358505249,0.481127233505249,0.45741257398370244,0.4497282330710628,0.007684340912639642,0.0006660595154279905,100.0,99.99999999999993,76.0083676502431,72.30770684417652,0.48787039034399243,0.4400669649243355,0.39226353950467857
8546,1984-12-10,27871200,0.4866071343421936,0.4776785671710968,0.4866071343421936,0.4776785671710968,0.02157338708639145,0.44611607253551483,0.48113839417695997,0.46190404480808567,0.45246000353559096,0.009444041272494708,0.002421655866841335,97.36839608802815,99.1227986960093,73.47619310998783,75.8064540442273,0.4944472436751729,0.4422991067171097,0.3901509697590465
8545,1984-12-11,30945600,0.4776785671710968,0.4709821343421936,0.484375,0.4709821343421936,0.021270960569381717,0.4467410725355148,0.48111607268452644,0.4643308944023951,0.45432804528636916,0.010002849116025947,0.003937894516678258,85.29409685762104,94.220830981883,63.6842707477564,77.04917817498925,0.4987907621637883,0.4446428567171097,0.39049495127043105
8544,1984-12-12,27518400,0.4709821343421936,0.4553571343421936,0.4709821343421936,0.4553571343421936,0.020565284416079518,0.4473214292526245,0.4811941976845264,0.46535416208544106,0.4555616815127265,0.009792480572714535,0.005108811727885514,74.99997913838179,85.88749069467691,57.09919257544091,71.66666258705973,0.5016130061471443,0.4466517850756645,0.39169056400418467
8543,1984-12-13,16710400,0.4598214328289032,0.4598214328289032,0.46875,0.4598214328289032,0.020766912028193474,0.4475446438789368,0.48114955484867095,0.46450297296905063,0.45587721864725816,0.008625754321792467,0.005812200246666905,51.85184452595964,70.71530684065408,47.628321683550695,65.07937113444011,0.50262994061161,0.4484375,0.39424505938839
8542,1984-12-14,24035200,0.4598214328289032,0.4709821343421936,0.4754464328289032,0.4598214328289032,0.021270960569381717,0.44767857253551485,0.48103794768452646,0.46378273602441256,0.4561693826607134,0.007613353363699171,0.006172430870073359,40.90909918477354,55.92030761637158,47.6283216835507,62.06896710480881,0.5033838446385263,0.4502232149243355,0.3970625852101447
8541,1984-12-17,31309600,0.4821428656578064,0.4821428656578064,0.4866071343421936,0.4821428656578064,0.021775007247924805,0.44825892984867094,0.4810156263411045,0.466607371352627,0.4580933443642018,0.008514026988425183,0.0066407500937437245,85.71427663167319,59.49174011413538,63.67261197276576,65.07937113444011,0.5066180541677177,0.45312500149011614,0.39963194881251457
8540,1984-12-18,85142400,0.5111607313156128,0.5111607313156128,0.5133928656578064,0.5111607313156128,0.023085547611117363,0.44959821581840514,0.4811830371618271,0.47346173442385553,0.46202426191615814,0.011437472507697388,0.007600094576534458,100.0,75.54112527214883,75.11024114835303,66.6666734098182,0.5142310542439088,0.45792410969734193,0.40161716515077506
8539,1984-12-19,79374400,0.5111607313156128,0.4910714328289032,0.5133928656578064,0.4910714328289032,0.022178255021572117,0.45093750178813935,0.4814397336542606,0.47926158009951053,0.4656640003901918,0.013597579709318741,0.008799591603091315,100.0,95.23809221055764,75.11024114835303,66.6666734098182,0.5183678203974718,0.46328125298023226,0.4081946855629927
8538,1984-12-20,34960800,0.4910714328289032,0.4888392984867096,0.5,0.4888392984867096,0.02207743749022484,0.45196428775787356,0.4815290193259716,0.4810784805194171,0.4675460324226889,0.013532448096728211,0.009746162901818695,70.96772526355096,90.32257508785024,58.21598096318629,61.971830721058545,0.51817262210279,0.46718750298023226,0.4162023838576745
8537,1984-12-21,30973600,0.4888392984867096,0.4821428656578064,0.4910714328289032,0.4776785671710968,0.021775007247924805,0.45321428775787354,0.4815736623108387,0.48227245251438516,0.46912331139039415,0.013149141123991015,0.01042675854625316,66.66666666666666,79.21146397673913,56.5842847080088,65.67163911421378,0.5168332648263844,0.4707589328289032,0.424684600831422
8536,1984-12-24,16884000,0.4910714328289032,0.4910714328289032,0.4933035671710968,0.4910714328289032,0.022178255021572117,0.45455357372760774,0.48166294798254966,0.4836261417935418,0.47074909816361704,0.012877043629924756,0.010916815562987481,60.86955007398438,66.16798066806724,57.944379108902744,65.67163911421378,0.5162383505511794,0.4738839328289032,0.431529515106627
8535,1984-12-26,16794400,0.4933035671710968,0.4933035671710968,0.4977678656578064,0.4933035671710968,0.02227906137704849,0.4558482164144516,0.4816852693259716,0.4851149764670118,0.4724197995715785,0.012695176895433313,0.011272487829476648,65.21735849363282,64.25119174476121,59.41152314627127,60.34482163283036,0.51653168013349,0.47656250447034837,0.43659332880720664
8534,1984-12-27,24690400,0.4955357015132904,0.4955357015132904,0.4977678656578064,0.4955357015132904,0.022379869595170018,0.4571875017881393,0.48175223350524904,0.48671816493567005,0.4741320886042979,0.012586076331372154,0.011535205529855751,69.56516691328125,65.21735849363274,60.98210455119977,53.061212812151226,0.5184510666759719,0.478236611187458,0.4380221556989442
8533,1984-12-28,41333600,0.4955357015132904,0.5133928656578064,0.515625,0.4933035671710968,0.02318635582923889,0.4582142871618271,0.481852679848671,0.4880747090245347,0.4757175414123714,0.012357167612163322,0.011699597946317267,69.56516691328125,68.11589744006504,60.98210455119977,53.061212812151226,0.520076234641635,0.47991071790456774,0.43974520116750043
8532,1984-12-31,51940000,0.5200892686843872,0.5200892686843872,0.5223214030265808,0.5200892686843872,0.023488787934184074,0.45946428656578064,0.4820647333562374,0.49300002589528125,0.47900433602511333,0.013995689870167916,0.012158816331087398,100.0,79.71011127552076,75.09537749233021,62.711863639675784,0.5251501616361353,0.48325893133878706,0.44136770104143885
8531,1985-01-02,43825600,0.5200892686843872,0.4977678656578064,0.5200892686843872,0.4977678656578064,0.0224806759506464,0.4607142859697342,0.4822991082072258,0.4971676017089898,0.4820476643702447,0.015119937338745115,0.012751040532618945,100.0,89.85505563776034,75.09537749233021,67.27272506587724,0.5273796275885315,0.48716517984867097,0.4469507321088104
8530,1985-01-03,41652800,0.5066964030265808,0.5066964030265808,0.5200892686843872,0.5066964030265808,0.022883925586938855,0.4616964280605316,0.4824888402223587,0.49863357114246537,0.48387349686330666,0.014760074279158708,0.013152847281926899,77.7777558000903,92.59258526669669,59.47324646550513,63.79309868557354,0.5258948845170194,0.4902901783585548,0.45468547220009026
8529,1985-01-04,34316800,0.5066964030265808,0.5066964030265808,0.5089285969734192,0.5,0.022883925586938855,0.46254464209079743,0.48270089372992514,0.4998740068169447,0.48556408250503064,0.01430992431191408,0.013384262687924336,77.7777558000903,85.18517053339345,59.473246465505134,69.8113088719821,0.5267722140189238,0.49229910522699355,0.4578259964350633
8528,1985-01-07,42728000,0.5066964030265808,0.5044642686843872,0.5089285969734192,0.5044642686843872,0.02278311178088188,0.46330357015132906,0.4829129472374916,0.5009236062338118,0.48712943958070104,0.013794166653110784,0.013466243480961626,64.70583615415426,73.42044925144488,59.47324646550512,69.8113088719821,0.528208484233419,0.4931919604539871,0.45817543667455524
8527,1985-01-08,35280000,0.5044642686843872,0.5,0.5089285969734192,0.5,0.022581489756703373,0.4640178555250168,0.4831584829092026,0.5014683235339004,0.4884135009957889,0.013054822538111466,0.013383959292391594,49.999952316238705,64.16118142349434,56.46576588692006,61.36362532938616,0.5292768772853733,0.493973208963871,0.4586695406423687
8526,1985-01-09,41680800,0.5133928656578064,0.5133928656578064,0.5200892686843872,0.5133928656578064,0.02318635582923889,0.46526785552501676,0.48344866156578065,0.5033028684760398,0.4902638243040865,0.013039044171953285,0.013314976268303934,78.57148987912167,64.42575944983814,64.70374384154525,51.428565979003906,0.5314617416489136,0.4953124955296516,0.45916324941038966
8525,1985-01-10,69266400,0.5357142686843872,0.5357142686843872,0.5379464030265808,0.5357142686843872,0.02419445663690567,0.46714285492897034,0.48382812574505807,0.5082892377388625,0.4936305238878125,0.014658713851049998,0.013583723784853147,100.0,76.1904807317867,77.16713641789745,62.22220837628048,0.5375778723551932,0.49821428060531614,0.45885068885543906
8524,1985-01-11,51262400,0.5357142686843872,0.53125,0.5401785969734192,0.5267857313156128,0.023992838338017464,0.4689285689592361,0.4842633935809135,0.5125084732689432,0.4967478383171884,0.015760634951754837,0.014019106018233484,100.0,92.85716329304047,77.16713641789745,77.77777777777777,0.5420133422035017,0.5014508873224258,0.4608884324413499
8523,1985-01-14,67608800,0.546875,0.546875,0.5513392686843872,0.546875,0.02469850517809391,0.4709374976158142,0.48472098290920257,0.5177956312275673,0.5004609614048041,0.017334669822763216,0.014682218779139432,100.0,99.99999999999993,81.51271612037706,82.49999749660456,0.5462397607663321,0.5058035656809807,0.4653673705956294
8522,1985-01-15,66242400,0.546875,0.5357142686843872,0.5558035969734192,0.5357142686843872,0.02419445663690567,0.47294642627239225,0.4851897329092026,0.52226938026948,0.5038990383377816,0.018370341931698397,0.015419843409651227,100.0,99.99999999999993,81.51271612037706,82.05128117347527,0.5484356816809874,0.5101562440395355,0.4718768063980836
8521,1985-01-16,47471200,0.5401785969734192,0.5401785969734192,0.5491071343421936,0.5401785969734192,0.02439607866108417,0.4748214268684387,0.48568080440163613,0.5250246443777783,0.5065864130515325,0.01843823132624578,0.01602352099297014,86.95657474105468,95.65219158035148,70.75566356237896,75.60977833672928,0.551194718000594,0.5130580306053162,0.4749213432100383
8520,1985-01-17,136880800,0.5401785969734192,0.5022321343421936,0.5491071343421936,0.5022321343421936,0.022682297974824902,0.47674107015132905,0.4861607152223587,0.5273560217001846,0.5090747229716723,0.018281298728512252,0.016475076540078563,86.95657474105468,91.30438316070304,70.75566356237896,75.00002503395439,0.5545043353229664,0.5145089238882065,0.4745135124534466
8519,1985-01-18,88166400,0.5022321343421936,0.5111607313156128,0.5223214030265808,0.5,0.023085547611117363,0.47741071283817293,0.4864397330582142,0.5234908082604937,0.508567864554674,0.014922943705819702,0.01616464997322679,0.0,57.97104982736971,35.45548578091929,52.631580180188195,0.5544130099067861,0.5140624940395355,0.4737119781722849
8518,1985-01-21,81356800,0.5223214030265808,0.5223214030265808,0.5267857313156128,0.5223214030265808,0.02358958870172501,0.47848214089870456,0.4868638400733471,0.5233108997629686,0.5095866451822226,0.013724254580745998,0.01567657089473063,44.999953269967406,43.985509337007294,50.53146340652973,50.90908737813171,0.5546245128468076,0.5156249925494194,0.47662547225203117
8517,1985-01-22,106209600,0.5379464030265808,0.5379464030265808,0.5401785969734192,0.5379464030265808,0.024295270442962646,0.4800446403026581,0.4873995542526245,0.5255625156496782,0.5116873679855084,0.013875147664169751,0.015316286248618454,79.99994659424847,41.666633288071885,59.10402346060642,56.451609429906455,0.5561516626991091,0.518080347776413,0.4800090328537169
8516,1985-01-23,107626400,0.5379464030265808,0.5290178656578064,0.5401785969734192,0.5290178656578064,0.02389202080667019,0.4819642823934555,0.4879910719394684,0.5274677290922786,0.5136324816922545,0.013835247400024064,0.015020078478899579,79.99994659424847,68.33328215282137,59.10402346060643,62.50000000000001,0.5572453840871529,0.5204240962862968,0.4836028084854408
8515,1985-01-24,99265600,0.5290178656578064,0.5178571343421936,0.5290178656578064,0.5178571343421936,0.0233879704028368,0.4839285683631897,0.4884933041036129,0.5277062116408213,0.5147721397637769,0.012934071877044429,0.014602877158528548,60.000026702875765,73.33330663045747,52.219550333329636,58.333348168270916,0.5568952808953694,0.5222098112106324,0.4875243415258953
8514,1985-01-25,79615200,0.5178571343421936,0.5290178656578064,0.5290178656578064,0.5066964030265808,0.02389202080667019,0.48566963970661164,0.48887276828289034,0.526190968979494,0.5150006578806967,0.011190311098797312,0.013920363946582304,34.99999332428106,58.333322207135005,44.708450706757084,53.84616016636308,0.5557609643600595,0.5233258828520775,0.49089080134409546
